Location,Date,Hour,API,Pollutant
Kuala Lumpur,12/21/2014,9,49,*
Kuala Lumpur,12/21/2014,10,48,*
Kuala Lumpur,12/21/2014,11,48,*
Kuala Lumpur,12/21/2014,12,48,*
Kuala Lumpur,12/21/2014,13,47,*
Kuala Lumpur,12/21/2014,14,64,*
Kuala Lumpur,12/21/2014,15,85,*
Kuala Lumpur,12/21/2014,16,93,*
Kuala Lumpur,12/21/2014,17,68,*
Kuala Lumpur,12/21/2014,18,48,*
Kuala Lumpur,12/21/2014,19,44,*
Kuala Lumpur,12/21/2014,20,43,*
Kuala Lumpur,12/21/2014,21,43,*
Kuala Lumpur,12/21/2014,22,42,*
Kuala Lumpur,12/21/2014,23,41,*
Kuala Lumpur,12/21/2014,24,40,*
Kuala Lumpur,12/22/2014,1,39,*
Kuala Lumpur,12/22/2014,2,38,*
Kuala Lumpur,12/22/2014,3,37,*
Kuala Lumpur,12/22/2014,4,37,*
Kuala Lumpur,12/22/2014,5,36,*
Kuala Lumpur,12/22/2014,6,36,*
Kuala Lumpur,12/22/2014,7,35,*
Kuala Lumpur,12/22/2014,8,35,*
Kuala Lumpur,12/22/2014,9,36,*
Kuala Lumpur,12/22/2014,10,36,*
Kuala Lumpur,12/22/2014,11,36,*
Kuala Lumpur,12/22/2014,12,36,*
Kuala Lumpur,12/22/2014,13,35,*
Kuala Lumpur,12/22/2014,14,35,*
Kuala Lumpur,12/22/2014,15,37,*
Kuala Lumpur,12/22/2014,16,34,*
Kuala Lumpur,12/22/2014,17,34,*
Kuala Lumpur,12/22/2014,18,34,*
Kuala Lumpur,12/22/2014,19,34,*
Kuala Lumpur,12/22/2014,20,34,*
Kuala Lumpur,12/22/2014,21,34,*
Kuala Lumpur,12/22/2014,22,35,*
Kuala Lumpur,12/22/2014,23,34,*
Kuala Lumpur,12/22/2014,24,33,*
Kuala Lumpur,12/23/2014,1,33,*
Kuala Lumpur,12/23/2014,2,32,*
Kuala Lumpur,12/23/2014,3,31,*
Kuala Lumpur,12/23/2014,4,31,*
Kuala Lumpur,12/23/2014,5,30,*
Kuala Lumpur,12/23/2014,6,29,*
Kuala Lumpur,12/23/2014,7,28,*
Kuala Lumpur,12/23/2014,8,28,*
Kuala Lumpur,12/23/2014,9,27,*
Kuala Lumpur,12/23/2014,10,26,*
Kuala Lumpur,12/23/2014,11,25,*
Kuala Lumpur,12/23/2014,12,24,*
Kuala Lumpur,12/23/2014,13,25,*
Kuala Lumpur,12/23/2014,14,25,*
Kuala Lumpur,12/23/2014,15,25,*
Kuala Lumpur,12/23/2014,16,25,*
Kuala Lumpur,12/23/2014,17,25,*
Kuala Lumpur,12/23/2014,18,24,*
Kuala Lumpur,12/23/2014,19,25,*
Kuala Lumpur,12/23/2014,20,25,*
Kuala Lumpur,12/23/2014,21,26,*
Kuala Lumpur,12/23/2014,22,26,*
Kuala Lumpur,12/23/2014,23,27,*
Kuala Lumpur,12/23/2014,24,28,*
Kuala Lumpur,12/24/2014,1,29,*
Kuala Lumpur,12/24/2014,2,30,*
Kuala Lumpur,12/24/2014,3,31,*
Kuala Lumpur,12/24/2014,4,31,*
Kuala Lumpur,12/24/2014,5,32,*
Kuala Lumpur,12/24/2014,6,32,*
Kuala Lumpur,12/24/2014,7,33,*
Kuala Lumpur,12/24/2014,8,35,*
Kuala Lumpur,12/24/2014,9,36,*
Kuala Lumpur,12/24/2014,10,36,*
Kuala Lumpur,12/24/2014,11,37,*
Kuala Lumpur,12/24/2014,12,38,*
Kuala Lumpur,12/24/2014,13,38,*
Kuala Lumpur,12/24/2014,14,39,*
Kuala Lumpur,12/24/2014,15,40,*
Kuala Lumpur,12/24/2014,16,42,*
Kuala Lumpur,12/24/2014,17,42,*
Kuala Lumpur,12/24/2014,18,42,*
Kuala Lumpur,12/24/2014,19,43,*
Kuala Lumpur,12/24/2014,20,44,*
Kuala Lumpur,12/24/2014,21,44,*
Kuala Lumpur,12/24/2014,22,44,*
Kuala Lumpur,12/24/2014,23,45,*
Kuala Lumpur,12/24/2014,24,45,*
Kuala Lumpur,12/25/2014,1,45,*
Kuala Lumpur,12/25/2014,2,46,*
Kuala Lumpur,12/25/2014,3,47,*
Kuala Lumpur,12/25/2014,4,47,*
Kuala Lumpur,12/25/2014,5,47,*
Kuala Lumpur,12/25/2014,6,48,*
Kuala Lumpur,12/25/2014,7,48,*
Kuala Lumpur,12/25/2014,8,48,*
Kuala Lumpur,12/25/2014,9,48,*
Kuala Lumpur,12/25/2014,10,48,*
Kuala Lumpur,12/25/2014,11,48,*
Kuala Lumpur,12/25/2014,12,47,*
Kuala Lumpur,12/25/2014,13,46,*
Kuala Lumpur,12/25/2014,14,45,*
Kuala Lumpur,12/25/2014,15,45,*
Kuala Lumpur,12/25/2014,16,44,*
Kuala Lumpur,12/25/2014,17,45,*
Kuala Lumpur,12/25/2014,18,44,*
Kuala Lumpur,12/25/2014,19,44,*
Kuala Lumpur,12/25/2014,20,43,*
Kuala Lumpur,12/25/2014,21,42,*
Kuala Lumpur,12/25/2014,22,41,*
Kuala Lumpur,12/25/2014,23,41,*
Kuala Lumpur,12/25/2014,24,40,*
Kuala Lumpur,12/26/2014,1,38,*
Kuala Lumpur,12/26/2014,2,37,*
Kuala Lumpur,12/26/2014,3,35,*
Kuala Lumpur,12/26/2014,4,34,*
Kuala Lumpur,12/26/2014,5,33,*
Kuala Lumpur,12/26/2014,6,32,*
Kuala Lumpur,12/26/2014,7,31,*
Kuala Lumpur,12/26/2014,8,30,*
Kuala Lumpur,12/26/2014,9,29,*
Kuala Lumpur,12/26/2014,10,29,*
Kuala Lumpur,12/26/2014,11,28,*
Kuala Lumpur,12/26/2014,12,28,*
Kuala Lumpur,12/26/2014,13,28,*
Kuala Lumpur,12/26/2014,14,27,*
Kuala Lumpur,12/26/2014,15,27,*
Kuala Lumpur,12/26/2014,16,27,*
Kuala Lumpur,12/26/2014,17,26,*
Kuala Lumpur,12/26/2014,18,26,*
Kuala Lumpur,12/26/2014,19,26,*
Kuala Lumpur,12/26/2014,20,26,*
Kuala Lumpur,12/26/2014,21,26,*
Kuala Lumpur,12/26/2014,22,26,*
Kuala Lumpur,12/26/2014,23,25,*
Kuala Lumpur,12/26/2014,24,26,*
Kuala Lumpur,12/27/2014,1,27,*
Kuala Lumpur,12/27/2014,2,28,*
Kuala Lumpur,12/27/2014,3,29,*
Kuala Lumpur,12/27/2014,4,30,*
Kuala Lumpur,12/27/2014,5,31,*
Kuala Lumpur,12/27/2014,6,32,*
Kuala Lumpur,12/27/2014,7,32,*
Kuala Lumpur,12/27/2014,8,32,*
Kuala Lumpur,12/27/2014,9,32,*
Kuala Lumpur,12/27/2014,10,33,*
Kuala Lumpur,12/27/2014,11,33,*
Kuala Lumpur,12/27/2014,12,33,*
Kuala Lumpur,12/27/2014,13,34,*
Kuala Lumpur,12/27/2014,14,35,*
Kuala Lumpur,12/27/2014,15,35,*
Kuala Lumpur,12/27/2014,16,35,*
Kuala Lumpur,12/27/2014,17,42,*
Kuala Lumpur,12/27/2014,18,43,*
Kuala Lumpur,12/27/2014,19,52,*
Kuala Lumpur,12/27/2014,20,36,*
Kuala Lumpur,12/27/2014,21,35,*
Kuala Lumpur,12/27/2014,22,35,*
Kuala Lumpur,12/27/2014,23,35,*
Kuala Lumpur,12/27/2014,24,34,*
Kuala Lumpur,12/28/2014,1,33,*
Kuala Lumpur,12/28/2014,2,32,*
Kuala Lumpur,12/28/2014,3,32,*
Kuala Lumpur,12/28/2014,4,31,*
Kuala Lumpur,12/28/2014,5,31,*
Kuala Lumpur,12/28/2014,6,31,*
Kuala Lumpur,12/28/2014,7,31,*
Kuala Lumpur,12/28/2014,8,31,*
Kuala Lumpur,12/28/2014,9,31,*
Kuala Lumpur,12/28/2014,10,31,*
Kuala Lumpur,12/28/2014,11,32,*
Kuala Lumpur,12/28/2014,12,32,*
Kuala Lumpur,12/28/2014,13,32,*
Kuala Lumpur,12/28/2014,14,32,*
Kuala Lumpur,12/28/2014,15,31,*
Kuala Lumpur,12/28/2014,16,31,*
Kuala Lumpur,12/28/2014,17,31,*
Kuala Lumpur,12/28/2014,18,31,*
Kuala Lumpur,12/28/2014,19,30,*
Kuala Lumpur,12/28/2014,20,30,*
Kuala Lumpur,12/28/2014,21,30,*
Kuala Lumpur,12/28/2014,22,30,*
Kuala Lumpur,12/28/2014,23,30,*
Kuala Lumpur,12/28/2014,24,30,*
Kuala Lumpur,12/29/2014,1,30,*
Kuala Lumpur,12/29/2014,2,30,*
Kuala Lumpur,12/29/2014,3,30,*
Kuala Lumpur,12/29/2014,4,30,*
Kuala Lumpur,12/29/2014,5,30,*
Kuala Lumpur,12/29/2014,6,30,*
Kuala Lumpur,12/29/2014,7,30,*
Kuala Lumpur,12/29/2014,8,30,*
Kuala Lumpur,12/29/2014,9,30,*
Kuala Lumpur,12/29/2014,10,29,*
Kuala Lumpur,12/29/2014,11,28,*
Kuala Lumpur,12/29/2014,12,28,*
Kuala Lumpur,12/29/2014,13,28,*
Kuala Lumpur,12/29/2014,14,28,*
Kuala Lumpur,12/29/2014,15,28,*
Kuala Lumpur,12/29/2014,16,28,*
Kuala Lumpur,12/29/2014,17,29,*
Kuala Lumpur,12/29/2014,18,29,*
Kuala Lumpur,12/29/2014,19,29,*
Kuala Lumpur,12/29/2014,20,29,*
Kuala Lumpur,12/29/2014,21,29,*
Kuala Lumpur,12/29/2014,22,29,*
Kuala Lumpur,12/29/2014,23,29,*
Kuala Lumpur,12/29/2014,24,29,*
Kuala Lumpur,12/30/2014,1,30,*
Kuala Lumpur,12/30/2014,2,31,*
Kuala Lumpur,12/30/2014,3,32,*
Kuala Lumpur,12/30/2014,4,32,*
Kuala Lumpur,12/30/2014,5,32,*
Kuala Lumpur,12/30/2014,6,32,*
Kuala Lumpur,12/30/2014,7,33,*
Kuala Lumpur,12/30/2014,8,33,*
Kuala Lumpur,12/30/2014,9,34,*
Kuala Lumpur,12/30/2014,10,35,*
Kuala Lumpur,12/30/2014,11,35,*
Kuala Lumpur,12/30/2014,12,35,*
Kuala Lumpur,12/30/2014,13,34,*
Kuala Lumpur,12/30/2014,14,34,*
Kuala Lumpur,12/30/2014,15,,*
Kuala Lumpur,12/30/2014,16,48,*
Kuala Lumpur,12/30/2014,17,50,*
Kuala Lumpur,12/30/2014,18,32,*
Kuala Lumpur,12/30/2014,19,32,*
Kuala Lumpur,12/30/2014,20,32,*
Kuala Lumpur,12/30/2014,21,32,*
Kuala Lumpur,12/30/2014,22,33,*
Kuala Lumpur,12/30/2014,23,34,*
Kuala Lumpur,12/30/2014,24,35,*
Kuala Lumpur,12/31/2014,1,35,*
Kuala Lumpur,12/31/2014,2,35,*
Kuala Lumpur,12/31/2014,3,35,*
Kuala Lumpur,12/31/2014,4,36,*
Kuala Lumpur,12/31/2014,5,37,*
Kuala Lumpur,12/31/2014,6,37,*
Kuala Lumpur,12/31/2014,7,38,*
Kuala Lumpur,12/31/2014,8,38,*
Kuala Lumpur,12/31/2014,9,38,*
Kuala Lumpur,12/31/2014,10,38,*
Kuala Lumpur,12/31/2014,11,38,*
Kuala Lumpur,12/31/2014,12,38,*
Kuala Lumpur,12/31/2014,13,46,*
Kuala Lumpur,12/31/2014,14,59,*
Kuala Lumpur,12/31/2014,15,77,*
Kuala Lumpur,12/31/2014,16,72,*
Kuala Lumpur,12/31/2014,17,58,*
Kuala Lumpur,12/31/2014,18,43,*
Kuala Lumpur,12/31/2014,19,43,*
Kuala Lumpur,12/31/2014,20,43,*
Kuala Lumpur,12/31/2014,21,43,*
Kuala Lumpur,12/31/2014,22,43,*
Kuala Lumpur,12/31/2014,23,42,*
Kuala Lumpur,12/31/2014,24,41,*
Kuala Lumpur,1/1/2015,1,41,*
Kuala Lumpur,1/1/2015,2,40,*
Kuala Lumpur,1/1/2015,3,39,*
Kuala Lumpur,1/1/2015,4,38,*
Kuala Lumpur,1/1/2015,5,37,*
Kuala Lumpur,1/1/2015,6,37,*
Kuala Lumpur,1/1/2015,7,36,*
Kuala Lumpur,1/1/2015,8,36,*
Kuala Lumpur,1/1/2015,9,37,*
Kuala Lumpur,1/1/2015,10,35,*
Kuala Lumpur,1/1/2015,11,36,*
Kuala Lumpur,1/1/2015,12,36,*
Kuala Lumpur,1/1/2015,13,39,*
Kuala Lumpur,1/1/2015,14,42,*
Kuala Lumpur,1/1/2015,15,43,*
Kuala Lumpur,1/1/2015,16,35,*
Kuala Lumpur,1/1/2015,17,34,*
Kuala Lumpur,1/1/2015,18,34,*
Kuala Lumpur,1/1/2015,19,34,*
Kuala Lumpur,1/1/2015,20,34,*
Kuala Lumpur,1/1/2015,21,34,*
Kuala Lumpur,1/1/2015,22,34,*
Kuala Lumpur,1/1/2015,23,34,*
Kuala Lumpur,1/1/2015,24,35,*
Kuala Lumpur,2/1/2015,1,35,*
Kuala Lumpur,2/1/2015,3,36,*
Kuala Lumpur,2/1/2015,4,37,*
Kuala Lumpur,2/1/2015,2,38,*
Kuala Lumpur,2/1/2015,5,36,*
Kuala Lumpur,2/1/2015,6,37,*
Kuala Lumpur,2/1/2015,7,37,*
Kuala Lumpur,2/1/2015,8,37,*
Kuala Lumpur,2/1/2015,9,37,*
Kuala Lumpur,2/1/2015,10,37,*
Kuala Lumpur,2/1/2015,11,36,*
Kuala Lumpur,2/1/2015,12,35,*
Kuala Lumpur,2/1/2015,13,36,*
Kuala Lumpur,2/1/2015,14,42,*
Kuala Lumpur,2/1/2015,15,50,*
Kuala Lumpur,2/1/2015,16,61,*
Kuala Lumpur,2/1/2015,17,70,*
Kuala Lumpur,2/1/2015,18,51,*
Kuala Lumpur,2/1/2015,19,41,*
Kuala Lumpur,2/1/2015,20,42,*
Kuala Lumpur,2/1/2015,21,42,*
Kuala Lumpur,2/1/2015,22,42,*
Kuala Lumpur,2/1/2015,23,42,*
Kuala Lumpur,2/1/2015,24,42,*
Kuala Lumpur,3/1/2015,1,43,*
Kuala Lumpur,3/1/2015,2,43,*
Kuala Lumpur,3/1/2015,3,44,*
Kuala Lumpur,3/1/2015,4,45,*
Kuala Lumpur,3/1/2015,5,45,*
Kuala Lumpur,3/1/2015,6,46,*
Kuala Lumpur,3/1/2015,7,47,*
Kuala Lumpur,3/1/2015,8,48,*
Kuala Lumpur,3/1/2015,9,49,*
Kuala Lumpur,3/1/2015,10,49,*
Kuala Lumpur,3/1/2015,11,50,*
Kuala Lumpur,3/1/2015,12,50,*
Kuala Lumpur,3/1/2015,13,50,*
Kuala Lumpur,3/1/2015,14,50,*
Kuala Lumpur,3/1/2015,15,52,*
Kuala Lumpur,3/1/2015,16,57,*
Kuala Lumpur,3/1/2015,17,61,*
Kuala Lumpur,3/1/2015,18,49,*
Kuala Lumpur,3/1/2015,19,57,*
Kuala Lumpur,3/1/2015,20,56,*
Kuala Lumpur,3/1/2015,21,49,*
Kuala Lumpur,3/1/2015,22,50,*
Kuala Lumpur,3/1/2015,23,50,*
Kuala Lumpur,3/1/2015,24,51,*
Kuala Lumpur,4/1/2015,1,51,*
Kuala Lumpur,4/1/2015,2,51,*
Kuala Lumpur,4/1/2015,3,51,*
Kuala Lumpur,4/1/2015,4,51,*
Kuala Lumpur,4/1/2015,5,51,*
Kuala Lumpur,4/1/2015,6,51,*
Kuala Lumpur,4/1/2015,7,51,*
Kuala Lumpur,4/1/2015,8,51,*
Kuala Lumpur,4/1/2015,9,51,*
Kuala Lumpur,4/1/2015,10,52,*
Kuala Lumpur,4/1/2015,11,52,*
Kuala Lumpur,4/1/2015,12,51,*
Kuala Lumpur,4/1/2015,13,51,*
Kuala Lumpur,4/1/2015,14,51,*
Kuala Lumpur,4/1/2015,15,72,*
Kuala Lumpur,4/1/2015,16,84,*
Kuala Lumpur,4/1/2015,17,63,*
Kuala Lumpur,4/1/2015,18,52,*
Kuala Lumpur,4/1/2015,19,51,*
Kuala Lumpur,4/1/2015,20,51,*
Kuala Lumpur,4/1/2015,21,51,*
Kuala Lumpur,4/1/2015,22,51,*
Kuala Lumpur,4/1/2015,23,50,*
Kuala Lumpur,4/1/2015,24,50,*
Kuala Lumpur,5/1/2015,1,49,*
Kuala Lumpur,5/1/2015,2,49,*
Kuala Lumpur,5/1/2015,3,48,*
Kuala Lumpur,5/1/2015,4,47,*
Kuala Lumpur,5/1/2015,5,46,*
Kuala Lumpur,5/1/2015,6,46,*
Kuala Lumpur,5/1/2015,7,45,*
Kuala Lumpur,5/1/2015,8,45,*
Kuala Lumpur,5/1/2015,9,44,*
Kuala Lumpur,5/1/2015,10,44,*
Kuala Lumpur,5/1/2015,11,44,*
Kuala Lumpur,5/1/2015,12,45,*
Kuala Lumpur,5/1/2015,13,48,*
Kuala Lumpur,5/1/2015,14,67,*
Kuala Lumpur,5/1/2015,15,77,*
Kuala Lumpur,5/1/2015,16,83,*
Kuala Lumpur,5/1/2015,17,67,*
Kuala Lumpur,5/1/2015,18,48,*
Kuala Lumpur,5/1/2015,19,48,*
Kuala Lumpur,5/1/2015,20,55,*
Kuala Lumpur,5/1/2015,21,46,*
Kuala Lumpur,5/1/2015,22,46,*
Kuala Lumpur,5/1/2015,23,46,*
Kuala Lumpur,5/1/2015,24,47,*
Kuala Lumpur,6/1/2015,1,47,*
Kuala Lumpur,6/1/2015,2,47,*
Kuala Lumpur,6/1/2015,3,46,*
Kuala Lumpur,6/1/2015,4,46,*
Kuala Lumpur,6/1/2015,5,46,*
Kuala Lumpur,6/1/2015,6,45,*
Kuala Lumpur,6/1/2015,7,45,*
Kuala Lumpur,6/1/2015,8,44,*
Kuala Lumpur,6/1/2015,9,44,*
Kuala Lumpur,6/1/2015,10,45,*
Kuala Lumpur,6/1/2015,11,46,*
Kuala Lumpur,6/1/2015,12,46,*
Kuala Lumpur,6/1/2015,13,46,*
Kuala Lumpur,6/1/2015,14,45,*
Kuala Lumpur,6/1/2015,15,46,*
Kuala Lumpur,6/1/2015,16,45,*
Kuala Lumpur,6/1/2015,17,44,*
Kuala Lumpur,6/1/2015,18,45,*
Kuala Lumpur,6/1/2015,19,44,*
Kuala Lumpur,6/1/2015,20,45,*
Kuala Lumpur,6/1/2015,21,46,*
Kuala Lumpur,6/1/2015,22,46,*
Kuala Lumpur,6/1/2015,23,47,*
Kuala Lumpur,6/1/2015,24,47,*
Kuala Lumpur,7/1/2015,1,48,*
Kuala Lumpur,7/1/2015,2,48,*
Kuala Lumpur,7/1/2015,3,48,*
Kuala Lumpur,7/1/2015,4,48,*
Kuala Lumpur,7/1/2015,5,49,*
Kuala Lumpur,7/1/2015,6,49,*
Kuala Lumpur,7/1/2015,7,49,*
Kuala Lumpur,7/1/2015,8,49,*
Kuala Lumpur,7/1/2015,9,48,*
Kuala Lumpur,7/1/2015,10,47,*
Kuala Lumpur,7/1/2015,11,46,*
Kuala Lumpur,7/1/2015,12,46,*
Kuala Lumpur,7/1/2015,13,46,*
Kuala Lumpur,7/1/2015,14,57,*
Kuala Lumpur,7/1/2015,15,63,*
Kuala Lumpur,7/1/2015,16,45,*
Kuala Lumpur,7/1/2015,17,45,*
Kuala Lumpur,7/1/2015,18,44,*
Kuala Lumpur,7/1/2015,19,44,*
Kuala Lumpur,7/1/2015,20,43,*
Kuala Lumpur,7/1/2015,21,41,*
Kuala Lumpur,7/1/2015,22,41,*
Kuala Lumpur,7/1/2015,23,40,*
Kuala Lumpur,7/1/2015,24,39,*
Kuala Lumpur,8/1/2015,1,38,*
Kuala Lumpur,8/1/2015,2,37,*
Kuala Lumpur,8/1/2015,3,35,*
Kuala Lumpur,8/1/2015,4,34,*
Kuala Lumpur,8/1/2015,5,33,*
Kuala Lumpur,8/1/2015,6,32,*
Kuala Lumpur,8/1/2015,7,31,*
Kuala Lumpur,8/1/2015,8,30,*
Kuala Lumpur,8/1/2015,9,29,*
Kuala Lumpur,8/1/2015,10,29,*
Kuala Lumpur,8/1/2015,11,28,*
Kuala Lumpur,8/1/2015,12,27,*
Kuala Lumpur,8/1/2015,13,35,*
Kuala Lumpur,8/1/2015,14,43,*
Kuala Lumpur,8/1/2015,15,42,*
Kuala Lumpur,8/1/2015,16,26,*
Kuala Lumpur,8/1/2015,17,26,*
Kuala Lumpur,8/1/2015,18,26,*
Kuala Lumpur,8/1/2015,19,25,*
Kuala Lumpur,8/1/2015,20,25,*
Kuala Lumpur,8/1/2015,21,25,*
Kuala Lumpur,8/1/2015,22,25,*
Kuala Lumpur,8/1/2015,23,25,*
Kuala Lumpur,8/1/2015,24,24,*
Kuala Lumpur,9/1/2015,1,25,*
Kuala Lumpur,9/1/2015,2,25,*
Kuala Lumpur,9/1/2015,3,25,*
Kuala Lumpur,9/1/2015,4,25,*
Kuala Lumpur,9/1/2015,5,25,*
Kuala Lumpur,9/1/2015,6,25,*
Kuala Lumpur,9/1/2015,7,25,*
Kuala Lumpur,9/1/2015,8,25,*
Kuala Lumpur,9/1/2015,9,26,*
Kuala Lumpur,9/1/2015,10,26,*
Kuala Lumpur,9/1/2015,11,26,*
Kuala Lumpur,9/1/2015,12,26,*
Kuala Lumpur,9/1/2015,13,26,*
Kuala Lumpur,9/1/2015,14,25,*
Kuala Lumpur,9/1/2015,15,25,*
Kuala Lumpur,9/1/2015,16,25,*
Kuala Lumpur,9/1/2015,17,25,*
Kuala Lumpur,9/1/2015,18,25,*
Kuala Lumpur,9/1/2015,19,25,*
Kuala Lumpur,9/1/2015,20,26,*
Kuala Lumpur,9/1/2015,21,26,*
Kuala Lumpur,9/1/2015,22,27,*
Kuala Lumpur,9/1/2015,23,27,*
Kuala Lumpur,9/1/2015,11,28,*
Kuala Lumpur,10/1/2015,10,35,*
Kuala Lumpur,10/1/2015,9,35,*
Kuala Lumpur,10/1/2015,8,35,*
Kuala Lumpur,10/1/2015,7,34,*
Kuala Lumpur,10/1/2015,6,34,*
Kuala Lumpur,10/1/2015,5,33,*
Kuala Lumpur,10/1/2015,4,33,*
Kuala Lumpur,10/1/2015,3,32,*
Kuala Lumpur,10/1/2015,2,31,*
Kuala Lumpur,10/1/2015,1,30,*
